user_id,date,device,visits,button_clicks_monthly,button_clicks_yearly
U3625,2026-01-19,Mobile,1,0,1
U3625,2026-01-20,PC,2,0,0
U3625,2026-01-21,Mobile,1,0,0
U3625,2026-01-22,PC,2,1,0
U3625,2026-01-23,PC,5,1,4
U3625,2026-01-24,Mobile,2,1,0
U3625,2026-01-26,Mobile,1,0,1
U3625,2026-01-27,PC,4,0,3
U3625,2026-01-28,Mobile,3,0,1
U3626,2026-01-15,Mobile,5,0,0
U3626,2026-01-16,PC,1,0,0
U3626,2026-01-17,PC,3,1,0
U3626,2026-01-18,Mobile,5,0,1
U3626,2026-01-19,PC,3,2,1
U3626,2026-01-21,PC,4,0,4
U3626,2026-01-22,PC,5,1,1
U3626,2026-01-25,PC,5,0,1
U3626,2026-01-26,Mobile,3,0,3
U3626,2026-01-27,Mobile,1,0,1
U3627,2026-01-15,Mobile,2,0,0
U3627,2026-01-16,Mobile,3,2,0
U3627,2026-01-17,Mobile,3,1,0
U3627,2026-01-18,PC,2,0,0
U3627,2026-01-19,Mobile,4,1,1
U3627,2026-01-20,Mobile,2,0,1
U3627,2026-01-21,Mobile,1,1,0
U3627,2026-01-22,PC,5,0,1
U3627,2026-01-23,PC,4,2,2
U3627,2026-01-24,Mobile,5,3,0
U3627,2026-01-25,Mobile,5,1,1
U3627,2026-01-27,Mobile,3,1,0
U3627,2026-01-28,PC,3,1,0
U3628,2026-01-15,PC,4,0,2
U3628,2026-01-17,Mobile,3,0,0
U3628,2026-01-18,Mobile,3,0,0
U3628,2026-01-19,PC,3,0,1
U3628,2026-01-20,Mobile,5,1,4
U3628,2026-01-21,Mobile,4,0,1
U3628,2026-01-22,PC,1,0,0
U3628,2026-01-23,PC,5,0,1
U3628,2026-01-24,Mobile,3,1,1
U3628,2026-01-26,Mobile,1,0,1
U3628,2026-01-27,Mobile,4,1,2
U3628,2026-01-28,Mobile,2,0,1
U3629,2026-01-15,Mobile,3,1,2
U3629,2026-01-16,Mobile,5,1,3
U3629,2026-01-17,PC,4,1,2
U3629,2026-01-18,Mobile,5,0,4
U3629,2026-01-19,Mobile,4,0,4
U3629,2026-01-20,PC,3,0,0
U3629,2026-01-21,Mobile,1,0,1
U3629,2026-01-22,Mobile,2,0,1
U3629,2026-01-23,Mobile,3,0,1
U3629,2026-01-24,PC,2,0,2
U3629,2026-01-25,Mobile,1,0,0
U3629,2026-01-26,Mobile,3,0,0
U3629,2026-01-27,Mobile,5,4,0
U3629,2026-01-28,PC,4,0,2
U3630,2026-01-15,Mobile,4,0,1
U3630,2026-01-16,Mobile,4,0,0
U3630,2026-01-17,Mobile,2,0,1
U3630,2026-01-18,Mobile,4,1,3
U3630,2026-01-19,PC,4,0,2
U3630,2026-01-20,PC,5,0,3
U3630,2026-01-21,PC,1,0,0
U3630,2026-01-22,PC,4,0,1
U3630,2026-01-23,Mobile,3,0,2
U3630,2026-01-25,PC,2,0,2
U3630,2026-01-27,Mobile,5,1,3
U3630,2026-01-28,PC,2,0,0
U3631,2026-01-16,Mobile,2,1,0
U3631,2026-01-18,Mobile,2,0,1
U3631,2026-01-19,PC,4,0,0
U3631,2026-01-20,Mobile,1,0,1
U3631,2026-01-21,Mobile,5,0,2
U3631,2026-01-22,Mobile,3,0,3
U3631,2026-01-23,Mobile,3,1,2
U3631,2026-01-24,PC,3,0,2
U3631,2026-01-25,Mobile,1,0,0
U3631,2026-01-26,Mobile,4,0,2
U3631,2026-01-27,Mobile,3,1,1
U3631,2026-01-28,PC,2,0,0
U3632,2026-01-15,Mobile,4,0,1
U3632,2026-01-16,PC,1,0,0
U3632,2026-01-17,PC,5,0,0
U3632,2026-01-18,Mobile,1,0,1
U3632,2026-01-19,Mobile,4,0,4
U3632,2026-01-20,Mobile,2,1,1
U3632,2026-01-21,PC,5,0,0
U3632,2026-01-22,PC,5,2,2
U3632,2026-01-23,PC,4,1,1
U3632,2026-01-24,Mobile,4,0,4
U3632,2026-01-25,Mobile,1,0,0
U3632,2026-01-26,Mobile,1,0,1
U3632,2026-01-27,PC,2,0,0
U3632,2026-01-28,Mobile,4,1,2
U3633,2026-01-15,Mobile,2,0,0
U3633,2026-01-16,Mobile,3,2,1
U3633,2026-01-17,PC,2,1,0
U3633,2026-01-18,PC,4,2,2
U3633,2026-01-19,Mobile,4,2,1
U3633,2026-01-20,Mobile,2,0,0
U3633,2026-01-21,PC,3,0,2
U3633,2026-01-22,Mobile,3,2,0
U3633,2026-01-23,Mobile,5,0,0
U3633,2026-01-24,PC,4,1,2
U3633,2026-01-27,PC,2,0,0
U3634,2026-01-15,Mobile,2,0,1
U3634,2026-01-17,PC,5,2,0
U3634,2026-01-18,Mobile,1,0,0
U3634,2026-01-19,Mobile,5,3,2
U3634,2026-01-20,Mobile,4,0,4
U3634,2026-01-21,PC,5,1,4
U3634,2026-01-22,Mobile,4,1,3
U3634,2026-01-23,Mobile,3,0,0
U3634,2026-01-24,Mobile,5,2,1
U3634,2026-01-25,Mobile,2,1,0
U3634,2026-01-26,Mobile,4,0,0
U3634,2026-01-27,Mobile,2,0,1
U3634,2026-01-28,PC,4,0,0
U3635,2026-01-15,Mobile,4,3,1
U3635,2026-01-16,Mobile,3,0,0
U3635,2026-01-17,Mobile,5,1,3
U3635,2026-01-18,Mobile,1,0,0
U3635,2026-01-19,PC,2,1,1
U3635,2026-01-20,PC,1,0,0
U3635,2026-01-22,PC,5,0,0
U3635,2026-01-23,PC,4,0,1
U3635,2026-01-24,PC,1,0,0
U3635,2026-01-25,Mobile,2,0,1
U3635,2026-01-26,Mobile,3,3,0
U3635,2026-01-27,Mobile,5,2,0
U3635,2026-01-28,Mobile,4,1,0
U3636,2026-01-15,Mobile,3,0,0
U3636,2026-01-16,PC,4,0,0
U3636,2026-01-17,Mobile,4,1,2
U3636,2026-01-20,Mobile,3,0,0
U3636,2026-01-21,Mobile,4,2,2
U3636,2026-01-23,PC,1,0,0
U3636,2026-01-24,Mobile,5,2,1
U3636,2026-01-25,Mobile,3,0,1
U3636,2026-01-26,Mobile,1,0,0
U3636,2026-01-27,PC,5,2,1
U3636,2026-01-28,Mobile,5,1,3
U3637,2026-01-15,PC,4,0,1
U3637,2026-01-16,Mobile,5,1,1
U3637,2026-01-17,PC,5,1,4
U3637,2026-01-18,Mobile,5,0,0
U3637,2026-01-19,Mobile,3,0,1
U3637,2026-01-20,PC,2,0,0
U3637,2026-01-21,Mobile,5,1,4
U3637,2026-01-22,Mobile,4,0,2
U3637,2026-01-23,Mobile,4,0,2
U3637,2026-01-24,PC,4,1,0
U3637,2026-01-25,Mobile,4,0,1
U3637,2026-01-26,PC,4,1,2
U3637,2026-01-27,Mobile,2,0,1
U3637,2026-01-28,Mobile,5,0,0
U3638,2026-01-15,PC,3,0,1
U3638,2026-01-16,PC,5,1,4
U3638,2026-01-17,Mobile,4,0,0
U3638,2026-01-18,Mobile,5,1,4
U3638,2026-01-19,PC,1,0,1
U3638,2026-01-20,PC,3,0,0
U3638,2026-01-21,Mobile,2,0,0
U3638,2026-01-22,PC,4,0,1
U3638,2026-01-23,Mobile,5,3,2
U3638,2026-01-24,Mobile,5,1,2
U3638,2026-01-25,PC,1,0,0
U3638,2026-01-26,Mobile,5,0,1
U3638,2026-01-28,PC,2,0,0
U3639,2026-01-15,Mobile,3,1,1
U3639,2026-01-16,PC,3,2,1
U3639,2026-01-17,PC,3,0,0
U3639,2026-01-18,PC,4,2,0
U3639,2026-01-19,Mobile,1,0,1
U3639,2026-01-21,Mobile,2,1,1
U3639,2026-01-22,Mobile,2,0,0
U3639,2026-01-23,Mobile,5,1,2
U3639,2026-01-24,Mobile,2,0,0
U3639,2026-01-25,Mobile,3,1,0
U3639,2026-01-26,Mobile,4,2,1
U3639,2026-01-27,Mobile,2,0,1
U3639,2026-01-28,PC,2,0,0
U3640,2026-01-15,PC,1,0,0
U3640,2026-01-16,PC,3,0,2
U3640,2026-01-17,PC,5,0,1
U3640,2026-01-18,Mobile,4,0,1
U3640,2026-01-19,PC,3,0,1
U3640,2026-01-20,Mobile,4,0,1
U3640,2026-01-21,Mobile,3,0,0
U3640,2026-01-22,PC,2,0,0
U3640,2026-01-23,Mobile,5,0,5
U3640,2026-01-24,Mobile,1,0,1
U3640,2026-01-25,PC,4,2,1
U3640,2026-01-26,PC,3,1,0
U3640,2026-01-27,PC,4,1,1
U3640,2026-01-28,Mobile,3,0,0
U3641,2026-01-15,Mobile,2,0,1
U3641,2026-01-16,PC,2,0,1
U3641,2026-01-17,PC,3,0,0
U3641,2026-01-18,PC,1,0,1
U3641,2026-01-19,PC,2,0,0
U3641,2026-01-20,Mobile,3,0,2
U3641,2026-01-21,Mobile,2,0,2
U3641,2026-01-22,PC,1,0,0
U3641,2026-01-23,Mobile,4,1,1
U3641,2026-01-24,Mobile,5,0,4
U3641,2026-01-25,Mobile,3,0,3
U3641,2026-01-26,Mobile,5,2,2
U3641,2026-01-27,Mobile,2,0,2
U3641,2026-01-28,PC,2,0,1
U3642,2026-01-15,Mobile,4,1,1
U3642,2026-01-16,Mobile,4,2,2
U3642,2026-01-17,PC,4,0,4
U3642,2026-01-18,Mobile,4,3,0
U3642,2026-01-19,PC,3,1,1
U3642,2026-01-20,Mobile,1,1,0
U3642,2026-01-21,PC,4,2,0
U3642,2026-01-22,Mobile,1,0,1
U3642,2026-01-23,PC,3,2,1
U3642,2026-01-24,PC,5,0,0
U3642,2026-01-25,PC,1,1,0
U3642,2026-01-26,Mobile,5,2,2
U3642,2026-01-27,Mobile,3,0,1
U3642,2026-01-28,PC,4,0,0
U3643,2026-01-15,Mobile,4,2,0
U3643,2026-01-16,Mobile,3,2,1
U3643,2026-01-17,Mobile,4,2,1
U3643,2026-01-18,Mobile,1,1,0
U3643,2026-01-19,Mobile,5,0,0
U3643,2026-01-20,PC,3,0,0
U3643,2026-01-21,PC,5,0,0
U3643,2026-01-22,Mobile,2,2,0
U3643,2026-01-23,Mobile,5,4,1
U3643,2026-01-24,PC,5,0,0
U3643,2026-01-26,PC,3,3,0
U3643,2026-01-28,Mobile,3,0,1
U3644,2026-01-15,Mobile,2,0,0
U3644,2026-01-16,Mobile,1,0,0
U3644,2026-01-17,Mobile,2,1,0
U3644,2026-01-18,Mobile,1,1,0
U3644,2026-01-19,Mobile,5,0,0
U3644,2026-01-20,PC,1,0,0
U3644,2026-01-21,PC,5,1,2
U3644,2026-01-22,Mobile,4,1,2
U3644,2026-01-23,PC,5,2,1
U3644,2026-01-25,PC,5,0,0
U3644,2026-01-26,Mobile,3,0,0
U3644,2026-01-27,Mobile,4,1,1
U3645,2026-01-18,Mobile,1,0,1
U3645,2026-01-19,Mobile,4,0,2
U3645,2026-01-20,Mobile,2,0,0
U3645,2026-01-21,Mobile,4,1,0
U3645,2026-01-22,Mobile,2,0,0
U3645,2026-01-23,PC,5,1,3
U3645,2026-01-24,Mobile,1,0,0
U3645,2026-01-25,Mobile,3,1,2
U3645,2026-01-26,PC,1,0,1
U3645,2026-01-27,PC,3,1,2
U3645,2026-01-28,Mobile,5,0,1
U3646,2026-01-15,Mobile,2,0,1
U3646,2026-01-16,Mobile,2,0,2
U3646,2026-01-17,Mobile,5,0,1
U3646,2026-01-18,Mobile,2,1,1
U3646,2026-01-19,PC,4,1,0
U3646,2026-01-20,PC,4,0,0
U3646,2026-01-21,Mobile,3,0,1
U3646,2026-01-23,PC,2,0,2
U3646,2026-01-24,PC,1,0,1
U3646,2026-01-25,PC,1,0,0
U3646,2026-01-27,Mobile,3,0,0
U3646,2026-01-28,Mobile,4,0,1
U3647,2026-01-15,PC,1,0,1
U3647,2026-01-16,Mobile,2,1,1
U3647,2026-01-17,Mobile,4,0,0
U3647,2026-01-19,Mobile,4,0,3
U3647,2026-01-20,Mobile,4,0,4
U3647,2026-01-21,PC,5,0,2
U3647,2026-01-22,Mobile,4,1,2
U3647,2026-01-23,Mobile,4,1,3
U3647,2026-01-24,Mobile,4,0,4
U3647,2026-01-25,PC,1,0,0
U3647,2026-01-26,Mobile,2,0,2
U3647,2026-01-28,Mobile,3,0,3
U3648,2026-01-15,Mobile,5,1,1
U3648,2026-01-16,PC,5,2,1
U3648,2026-01-17,PC,2,1,1
U3648,2026-01-18,Mobile,1,0,0
U3648,2026-01-19,Mobile,1,0,0
U3648,2026-01-20,PC,1,0,1
U3648,2026-01-21,Mobile,1,0,1
U3648,2026-01-22,PC,5,1,1
U3648,2026-01-24,Mobile,4,0,1
U3648,2026-01-25,Mobile,4,0,1
U3648,2026-01-26,Mobile,4,0,0
U3648,2026-01-27,PC,2,1,1
U3648,2026-01-28,Mobile,2,1,0
U3649,2026-01-15,PC,2,1,1
U3649,2026-01-17,Mobile,4,1,3
U3649,2026-01-18,PC,3,0,1
U3649,2026-01-19,PC,5,0,0
U3649,2026-01-20,PC,4,0,4
U3649,2026-01-22,PC,5,2,2
U3649,2026-01-23,PC,1,0,0
U3649,2026-01-24,Mobile,5,0,0
U3649,2026-01-25,Mobile,2,0,2
U3649,2026-01-26,Mobile,1,0,1
U3649,2026-01-27,Mobile,2,0,0
U3649,2026-01-28,Mobile,5,1,2
U3650,2026-01-16,Mobile,4,0,3
U3650,2026-01-18,Mobile,2,1,1
U3650,2026-01-19,Mobile,3,0,0
U3650,2026-01-20,PC,5,0,0
U3650,2026-01-22,PC,4,3,1
U3650,2026-01-23,PC,2,1,0
U3650,2026-01-24,PC,4,1,2
U3650,2026-01-25,PC,4,0,2
U3650,2026-01-26,Mobile,3,1,2
U3650,2026-01-27,PC,3,0,1
U3650,2026-01-28,Mobile,2,2,0
U3651,2026-01-15,PC,1,0,1
U3651,2026-01-16,Mobile,3,0,0
U3651,2026-01-17,Mobile,2,0,0
U3651,2026-01-18,Mobile,1,0,1
U3651,2026-01-19,Mobile,1,0,1
U3651,2026-01-20,Mobile,2,0,0
U3651,2026-01-21,PC,5,0,1
U3651,2026-01-22,Mobile,4,1,2
U3651,2026-01-23,PC,5,1,3
U3651,2026-01-25,PC,2,0,2
U3651,2026-01-26,Mobile,5,0,0
U3651,2026-01-27,PC,1,1,0
U3651,2026-01-28,PC,4,1,3
U3652,2026-01-15,Mobile,1,0,0
U3652,2026-01-16,Mobile,5,0,1
U3652,2026-01-17,Mobile,5,1,4
U3652,2026-01-20,Mobile,2,0,2
U3652,2026-01-21,Mobile,3,1,2
U3652,2026-01-22,PC,2,0,1
U3652,2026-01-23,PC,2,0,2
U3652,2026-01-24,Mobile,3,0,2
U3652,2026-01-25,Mobile,1,0,1
U3652,2026-01-26,PC,1,0,0
U3652,2026-01-27,Mobile,3,1,0
U3652,2026-01-28,PC,4,2,2
U3653,2026-01-15,PC,5,0,2
U3653,2026-01-16,PC,2,0,0
U3653,2026-01-17,PC,3,1,2
U3653,2026-01-18,PC,1,0,1
U3653,2026-01-19,PC,1,0,1
U3653,2026-01-20,Mobile,4,1,2
U3653,2026-01-21,Mobile,3,0,2
U3653,2026-01-22,Mobile,1,0,0
U3653,2026-01-23,Mobile,3,2,0
U3653,2026-01-24,Mobile,5,1,1
U3653,2026-01-25,Mobile,2,0,1
U3653,2026-01-26,Mobile,2,2,0
U3653,2026-01-27,PC,4,1,1
U3654,2026-01-15,PC,2,1,1
U3654,2026-01-17,Mobile,3,1,2
U3654,2026-01-18,PC,1,0,0
U3654,2026-01-19,Mobile,1,0,0
U3654,2026-01-20,PC,5,0,0
U3654,2026-01-21,Mobile,4,0,0
U3654,2026-01-22,PC,4,0,1
U3654,2026-01-23,PC,2,1,1
U3654,2026-01-24,Mobile,4,0,0
U3654,2026-01-26,PC,1,0,1
U3654,2026-01-27,PC,5,1,1
U3655,2026-01-15,Mobile,4,2,0
U3655,2026-01-16,PC,4,0,1
U3655,2026-01-17,Mobile,4,1,1
U3655,2026-01-19,Mobile,2,1,0
U3655,2026-01-20,PC,1,0,1
U3655,2026-01-21,Mobile,4,0,3
U3655,2026-01-22,Mobile,1,0,1
U3655,2026-01-23,PC,3,1,0
U3655,2026-01-24,PC,4,0,2
U3655,2026-01-25,PC,2,1,0
U3655,2026-01-26,PC,4,1,3
U3655,2026-01-27,Mobile,3,1,0
U3655,2026-01-28,Mobile,5,2,0
U3656,2026-01-15,PC,1,0,0
U3656,2026-01-16,PC,4,0,4
U3656,2026-01-17,Mobile,5,0,0
U3656,2026-01-18,PC,5,1,3
U3656,2026-01-19,PC,2,0,0
U3656,2026-01-20,Mobile,3,1,1
U3656,2026-01-21,PC,4,0,0
U3656,2026-01-22,Mobile,1,1,0
U3656,2026-01-23,Mobile,4,0,4
U3656,2026-01-24,Mobile,3,0,2
U3656,2026-01-25,Mobile,1,1,0
U3656,2026-01-26,Mobile,5,1,2
U3656,2026-01-27,PC,3,0,0
U3656,2026-01-28,Mobile,1,0,0
U3657,2026-01-16,PC,1,0,0
U3657,2026-01-17,Mobile,3,0,1
U3657,2026-01-18,Mobile,3,0,1
U3657,2026-01-19,PC,4,2,2
U3657,2026-01-20,PC,4,0,1
U3657,2026-01-22,PC,1,0,0
U3657,2026-01-23,PC,4,0,3
U3657,2026-01-24,PC,1,0,1
U3657,2026-01-25,Mobile,4,0,1
U3657,2026-01-27,Mobile,4,0,0
U3657,2026-01-28,Mobile,5,1,2
U3658,2026-01-15,Mobile,4,0,1
U3658,2026-01-16,Mobile,2,0,0
U3658,2026-01-17,Mobile,4,0,0
U3658,2026-01-18,Mobile,4,1,0
U3658,2026-01-19,PC,3,0,2
U3658,2026-01-20,PC,5,0,0
U3658,2026-01-21,PC,5,0,0
U3658,2026-01-22,PC,3,0,2
U3658,2026-01-23,PC,3,0,1
U3658,2026-01-24,Mobile,3,1,2
U3658,2026-01-25,PC,3,1,1
U3658,2026-01-26,Mobile,3,0,2
U3658,2026-01-27,Mobile,4,2,2
U3658,2026-01-28,PC,1,0,0
U3659,2026-01-15,PC,2,0,0
U3659,2026-01-16,Mobile,1,0,1
U3659,2026-01-18,Mobile,1,0,0
U3659,2026-01-19,Mobile,4,0,0
U3659,2026-01-20,Mobile,4,1,1
U3659,2026-01-21,PC,1,0,1
U3659,2026-01-22,Mobile,5,0,2
U3659,2026-01-23,Mobile,5,0,2
U3659,2026-01-24,Mobile,5,0,4
U3659,2026-01-25,PC,5,0,0
U3659,2026-01-26,PC,2,1,1
U3659,2026-01-28,PC,5,1,2
U3660,2026-01-15,Mobile,5,0,1
U3660,2026-01-16,Mobile,1,0,0
U3660,2026-01-17,PC,1,0,0
U3660,2026-01-18,PC,2,0,0
U3660,2026-01-19,PC,1,0,0
U3660,2026-01-20,PC,1,0,1
U3660,2026-01-21,Mobile,3,1,1
U3660,2026-01-24,Mobile,4,0,0
U3660,2026-01-25,Mobile,2,1,1
U3660,2026-01-26,PC,4,1,1
U3660,2026-01-27,PC,4,0,1
U3660,2026-01-28,PC,3,0,1
U3661,2026-01-15,PC,2,0,0
U3661,2026-01-16,Mobile,2,1,0
U3661,2026-01-17,Mobile,1,0,0
U3661,2026-01-18,PC,2,1,1
U3661,2026-01-19,Mobile,2,1,1
U3661,2026-01-21,PC,1,1,0
U3661,2026-01-22,Mobile,1,1,0
U3661,2026-01-24,PC,5,0,4
U3661,2026-01-25,PC,4,2,0
U3661,2026-01-27,Mobile,1,1,0
U3662,2026-01-15,Mobile,3,0,0
U3662,2026-01-16,PC,1,0,0
U3662,2026-01-17,PC,3,0,0
U3662,2026-01-18,Mobile,5,0,0
U3662,2026-01-20,PC,3,0,3
U3662,2026-01-21,PC,3,0,0
U3662,2026-01-22,Mobile,5,2,2
U3662,2026-01-23,PC,2,0,0
U3662,2026-01-24,PC,5,1,3
U3662,2026-01-25,Mobile,3,0,0
U3662,2026-01-26,PC,5,2,2
U3662,2026-01-27,Mobile,4,1,3
U3662,2026-01-28,Mobile,2,0,0
U3663,2026-01-15,Mobile,1,0,0
U3663,2026-01-16,PC,4,0,0
U3663,2026-01-17,Mobile,4,0,1
U3663,2026-01-18,PC,5,2,0
U3663,2026-01-19,PC,4,1,0
U3663,2026-01-20,Mobile,3,1,0
U3663,2026-01-21,Mobile,3,0,2
U3663,2026-01-22,Mobile,1,0,1
U3663,2026-01-24,PC,2,2,0
U3663,2026-01-25,PC,3,0,0
U3663,2026-01-28,PC,5,2,2
U3664,2026-01-16,Mobile,4,1,1
U3664,2026-01-17,PC,3,2,1
U3664,2026-01-18,Mobile,3,0,0
U3664,2026-01-20,Mobile,4,1,1
U3664,2026-01-21,PC,1,0,0
U3664,2026-01-22,Mobile,5,4,1
U3664,2026-01-23,Mobile,5,2,0
U3664,2026-01-24,PC,3,2,1
U3664,2026-01-25,PC,4,1,3
U3664,2026-01-26,Mobile,5,1,2
U3664,2026-01-27,PC,3,1,0
U3664,2026-01-28,PC,3,1,1
U3665,2026-01-15,Mobile,1,0,1
U3665,2026-01-16,Mobile,2,2,0
U3665,2026-01-17,Mobile,4,0,0
U3665,2026-01-18,PC,2,0,0
U3665,2026-01-19,PC,5,0,1
U3665,2026-01-20,Mobile,2,0,2
U3665,2026-01-21,Mobile,1,0,1
U3665,2026-01-22,Mobile,5,0,2
U3665,2026-01-23,Mobile,1,0,0
U3665,2026-01-24,PC,5,1,2
U3665,2026-01-25,PC,3,0,0
U3665,2026-01-26,Mobile,4,0,3
U3665,2026-01-27,Mobile,4,0,0
U3665,2026-01-28,Mobile,4,1,3
U3666,2026-01-15,PC,1,0,1
U3666,2026-01-16,PC,1,0,0
U3666,2026-01-17,Mobile,1,0,1
U3666,2026-01-18,PC,4,1,2
U3666,2026-01-19,PC,3,0,2
U3666,2026-01-20,PC,4,0,0
U3666,2026-01-21,PC,4,1,2
U3666,2026-01-22,Mobile,1,0,1
U3666,2026-01-23,Mobile,4,0,2
U3666,2026-01-24,Mobile,4,0,1
U3666,2026-01-25,Mobile,2,0,0
U3666,2026-01-26,Mobile,5,1,4
U3666,2026-01-27,Mobile,2,0,0
U3666,2026-01-28,Mobile,5,0,3
U3667,2026-01-15,Mobile,4,0,0
U3667,2026-01-16,Mobile,3,0,0
U3667,2026-01-17,Mobile,2,0,0
U3667,2026-01-18,PC,3,1,1
U3667,2026-01-19,Mobile,4,2,0
U3667,2026-01-20,Mobile,2,2,0
U3667,2026-01-21,PC,4,0,0
U3667,2026-01-22,Mobile,3,0,3
U3667,2026-01-23,Mobile,1,0,0
U3667,2026-01-24,PC,2,0,1
U3667,2026-01-25,PC,2,0,0
U3667,2026-01-26,Mobile,4,2,0
U3667,2026-01-27,Mobile,2,0,0
U3667,2026-01-28,Mobile,4,1,0
U3668,2026-01-15,PC,1,0,0
U3668,2026-01-16,PC,2,0,0
U3668,2026-01-18,Mobile,3,0,0
U3668,2026-01-19,PC,2,0,0
U3668,2026-01-20,PC,4,0,0
U3668,2026-01-21,PC,4,1,2
U3668,2026-01-23,Mobile,2,0,0
U3668,2026-01-24,Mobile,3,1,2
U3668,2026-01-25,PC,5,2,0
U3668,2026-01-26,PC,5,1,2
U3668,2026-01-27,Mobile,3,0,0
U3669,2026-01-15,Mobile,3,0,0
U3669,2026-01-16,Mobile,3,3,0
U3669,2026-01-17,PC,2,0,1
U3669,2026-01-18,Mobile,2,1,1
U3669,2026-01-19,Mobile,1,0,0
U3669,2026-01-20,PC,3,3,0
U3669,2026-01-21,Mobile,4,3,1
U3669,2026-01-22,Mobile,4,0,1
U3669,2026-01-24,Mobile,2,1,0
U3669,2026-01-25,PC,4,0,0
U3669,2026-01-27,Mobile,2,0,0
U3669,2026-01-28,PC,4,1,2
U3670,2026-01-15,Mobile,1,0,1
U3670,2026-01-16,PC,3,2,1
U3670,2026-01-18,Mobile,2,2,0
U3670,2026-01-19,PC,3,0,1
U3670,2026-01-20,PC,4,0,1
U3670,2026-01-21,Mobile,5,1,2
U3670,2026-01-22,Mobile,4,0,1
U3670,2026-01-23,Mobile,1,0,0
U3670,2026-01-24,Mobile,1,0,1
U3670,2026-01-25,Mobile,3,1,1
U3670,2026-01-26,Mobile,2,1,1
U3670,2026-01-27,PC,2,0,2
U3671,2026-01-15,PC,5,1,3
U3671,2026-01-16,Mobile,5,0,1
U3671,2026-01-17,Mobile,4,1,0
U3671,2026-01-18,Mobile,3,1,2
U3671,2026-01-19,PC,5,1,3
U3671,2026-01-20,PC,5,2,2
U3671,2026-01-21,Mobile,5,0,2
U3671,2026-01-23,PC,2,0,0
U3671,2026-01-24,Mobile,1,0,1
U3671,2026-01-25,PC,3,0,0
U3671,2026-01-26,Mobile,2,0,0
U3671,2026-01-27,PC,5,0,4
U3671,2026-01-28,Mobile,4,2,2
U3672,2026-01-15,PC,4,1,3
U3672,2026-01-16,Mobile,5,0,1
U3672,2026-01-18,PC,4,1,3
U3672,2026-01-19,Mobile,5,0,0
U3672,2026-01-20,Mobile,2,0,1
U3672,2026-01-21,PC,1,1,0
U3672,2026-01-22,Mobile,2,1,0
U3672,2026-01-23,PC,3,2,0
U3672,2026-01-24,PC,3,0,2
U3672,2026-01-25,Mobile,4,0,0
U3672,2026-01-26,PC,5,4,0
U3672,2026-01-27,Mobile,3,1,2
U3672,2026-01-28,Mobile,5,1,3
U3673,2026-01-15,Mobile,4,0,4
U3673,2026-01-16,PC,1,1,0
U3673,2026-01-17,Mobile,5,1,3
U3673,2026-01-18,PC,4,1,2
U3673,2026-01-19,PC,4,0,4
U3673,2026-01-21,PC,1,0,0
U3673,2026-01-22,Mobile,3,0,1
U3673,2026-01-23,PC,5,1,4
U3673,2026-01-24,Mobile,2,0,0
U3673,2026-01-25,Mobile,2,0,2
U3673,2026-01-26,PC,3,0,2
U3673,2026-01-27,Mobile,4,0,0
U3673,2026-01-28,PC,1,0,1
U3674,2026-01-15,Mobile,3,2,0
U3674,2026-01-17,PC,3,1,0
U3674,2026-01-18,Mobile,1,0,0
U3674,2026-01-19,Mobile,2,1,0
U3674,2026-01-21,Mobile,3,2,1
U3674,2026-01-22,PC,3,2,1
U3674,2026-01-23,Mobile,5,2,1
U3674,2026-01-26,Mobile,1,0,1
U3674,2026-01-27,Mobile,5,2,0
U3674,2026-01-28,Mobile,1,1,0
U3675,2026-01-15,Mobile,1,0,1
U3675,2026-01-16,PC,2,0,0
U3675,2026-01-17,Mobile,2,0,1
U3675,2026-01-19,PC,4,0,0
U3675,2026-01-21,PC,3,1,2
U3675,2026-01-22,Mobile,5,0,1
U3675,2026-01-23,Mobile,3,0,3
U3675,2026-01-24,PC,2,0,0
U3675,2026-01-25,PC,3,1,0
U3675,2026-01-26,Mobile,3,0,1
U3675,2026-01-27,Mobile,3,0,1
U3675,2026-01-28,Mobile,4,1,2
U3676,2026-01-15,Mobile,1,0,1
U3676,2026-01-16,Mobile,5,0,1
U3676,2026-01-17,Mobile,2,0,0
U3676,2026-01-18,Mobile,2,0,0
U3676,2026-01-19,PC,2,0,1
U3676,2026-01-20,Mobile,1,0,1
U3676,2026-01-21,Mobile,2,0,0
U3676,2026-01-22,Mobile,2,0,1
U3676,2026-01-23,PC,2,0,2
U3676,2026-01-24,PC,1,0,1
U3676,2026-01-27,Mobile,1,0,1
U3676,2026-01-28,PC,1,0,0
U3677,2026-01-15,Mobile,3,0,0
U3677,2026-01-16,Mobile,5,0,1
U3677,2026-01-17,PC,1,0,1
U3677,2026-01-18,PC,3,1,2
U3677,2026-01-19,PC,2,1,1
U3677,2026-01-20,Mobile,3,3,0
U3677,2026-01-21,PC,2,0,2
U3677,2026-01-22,Mobile,3,0,1
U3677,2026-01-23,Mobile,5,0,1
U3677,2026-01-24,Mobile,5,0,0
U3677,2026-01-25,PC,2,0,0
U3677,2026-01-26,Mobile,1,0,1
U3677,2026-01-28,Mobile,2,0,0
U3678,2026-01-15,PC,3,0,1
U3678,2026-01-16,PC,2,0,1
U3678,2026-01-17,PC,4,0,0
U3678,2026-01-18,PC,3,0,0
U3678,2026-01-19,Mobile,2,1,0
