user_id,user_type,group,gender,age
U4144,신규 고객,B,여성,45
U4145,신규 고객,A,남성,49
U4146,신규 고객,A,여성,36
U4147,신규 고객,B,여성,34
U4148,신규 고객,A,남성,49
U4149,신규 고객,A,남성,33
U4150,신규 고객,B,여성,38
U4151,신규 고객,A,여성,44
U4152,신규 고객,B,남성,38
U4153,신규 고객,A,남성,46
U4154,신규 고객,B,남성,38
U4155,신규 고객,B,여성,20
U4156,신규 고객,A,여성,34
U4157,신규 고객,B,남성,35
U4158,신규 고객,B,여성,26
U4159,신규 고객,A,여성,39
U4160,신규 고객,A,여성,52
U4161,신규 고객,B,여성,45
U4162,신규 고객,B,남성,46
U4163,신규 고객,A,여성,46
U4164,신규 고객,A,남성,26
U4165,신규 고객,B,여성,28
U4166,신규 고객,A,남성,32
U4167,신규 고객,B,남성,42
U4168,신규 고객,A,여성,27
U4169,신규 고객,B,남성,33
U4170,신규 고객,A,남성,28
U4171,신규 고객,A,남성,56
U4172,신규 고객,A,여성,48
U4173,신규 고객,A,여성,45
U4174,신규 고객,B,여성,38
U4175,신규 고객,B,남성,52
U4176,신규 고객,B,여성,43
U4177,신규 고객,A,남성,42
U4178,신규 고객,A,남성,34
U4179,신규 고객,A,여성,41
U4180,신규 고객,B,남성,39
U4181,신규 고객,A,여성,53
U4182,신규 고객,B,여성,20
U4183,신규 고객,B,남성,39
U4184,신규 고객,B,여성,52
U4185,신규 고객,A,남성,41
U4186,신규 고객,A,여성,49
U4187,신규 고객,A,여성,30
U4188,신규 고객,A,여성,38
U4189,신규 고객,B,여성,33
U4190,신규 고객,B,남성,42
U4191,신규 고객,B,여성,26
U4192,신규 고객,B,남성,33
U4193,신규 고객,A,남성,34
U4194,신규 고객,B,남성,32
U4195,신규 고객,B,남성,48
U4196,신규 고객,B,남성,20
U4197,신규 고객,B,남성,25
U4198,신규 고객,A,남성,42
U4199,신규 고객,A,여성,42
U4200,신규 고객,A,남성,37
U4201,신규 고객,B,여성,24
U4202,신규 고객,A,여성,37
U4203,신규 고객,A,여성,39
U4204,신규 고객,A,남성,27
U4205,신규 고객,B,남성,35
U4206,신규 고객,B,여성,42
U4207,신규 고객,A,여성,32
U4208,신규 고객,A,여성,20
U4209,신규 고객,A,남성,23
U4210,신규 고객,A,여성,41
U4211,신규 고객,A,여성,34
U4212,신규 고객,A,여성,45
U4213,신규 고객,A,남성,20
U4214,신규 고객,A,남성,46
U4215,신규 고객,A,여성,25
U4216,신규 고객,B,여성,35
U4217,신규 고객,B,여성,30
U4218,신규 고객,B,남성,20
U4219,신규 고객,A,남성,24
U4220,신규 고객,A,여성,40
U4221,신규 고객,A,남성,22
U4222,신규 고객,A,남성,36
U4223,신규 고객,A,남성,28
U4224,신규 고객,B,남성,20
U4225,신규 고객,A,남성,46
U4226,신규 고객,B,남성,30
U4227,신규 고객,A,남성,42
U4228,신규 고객,A,여성,20
U4229,신규 고객,A,남성,39
U4230,신규 고객,A,남성,29
U4231,신규 고객,B,남성,32
U4232,신규 고객,B,여성,36
U4233,신규 고객,A,남성,28
U4234,신규 고객,A,여성,52
U4235,신규 고객,B,여성,41
U4236,신규 고객,B,남성,41
U4237,신규 고객,A,여성,39
U4238,신규 고객,B,여성,38
U4239,신규 고객,B,남성,53
U4240,신규 고객,B,여성,25
U4241,신규 고객,A,여성,38
U4242,신규 고객,A,여성,26
U4243,신규 고객,B,여성,29
U4244,신규 고객,B,남성,30
U4245,신규 고객,A,남성,20
U4246,신규 고객,B,남성,21
U4247,신규 고객,B,여성,48
U4248,신규 고객,A,남성,27
U4249,신규 고객,B,여성,39
U4250,신규 고객,B,여성,40
U4251,신규 고객,B,남성,20
U4252,신규 고객,B,여성,40
U4253,신규 고객,A,여성,38
U4254,신규 고객,B,여성,37
U4255,신규 고객,B,남성,23
U4256,신규 고객,B,남성,29
U4257,신규 고객,B,남성,26
U4258,신규 고객,A,여성,37
U4259,신규 고객,B,남성,45
U4260,신규 고객,A,여성,40
U4261,신규 고객,B,남성,32
U4262,신규 고객,B,남성,26
U4263,신규 고객,A,남성,41
U4264,신규 고객,A,여성,26
U4265,신규 고객,B,여성,23
U4266,신규 고객,A,여성,27
U4267,신규 고객,A,여성,32
U4268,신규 고객,A,여성,41
U4269,신규 고객,B,여성,27
U4270,신규 고객,B,남성,41
U4271,신규 고객,A,남성,47
U4272,신규 고객,A,남성,26
U4273,신규 고객,B,여성,34
U4274,신규 고객,A,여성,38
U4275,신규 고객,A,여성,29
U4276,신규 고객,B,남성,27
U4277,신규 고객,B,여성,33
U4278,신규 고객,A,여성,40
U4279,신규 고객,A,여성,43
U4280,신규 고객,A,남성,20
U4281,신규 고객,B,남성,33
U4282,신규 고객,A,여성,32
U4283,신규 고객,B,여성,31
U4284,신규 고객,A,여성,44
U4285,신규 고객,B,여성,20
U4286,신규 고객,A,남성,20
U4287,신규 고객,A,여성,27
U4288,신규 고객,B,남성,42
U4289,신규 고객,B,남성,29
U4290,신규 고객,B,여성,27
U4291,신규 고객,A,남성,30
U4292,신규 고객,A,여성,50
U4293,신규 고객,A,여성,35
U4294,신규 고객,A,남성,31
U4295,신규 고객,A,여성,31
U4296,신규 고객,A,여성,35
U4297,신규 고객,B,여성,39
U4298,신규 고객,A,여성,29
U4299,신규 고객,B,여성,26
U4300,신규 고객,B,여성,20
U4301,신규 고객,B,남성,33
U4302,신규 고객,B,여성,42
U4303,신규 고객,A,여성,29
U4304,신규 고객,B,여성,36
U4305,신규 고객,B,남성,29
U4306,신규 고객,B,남성,55
U4307,신규 고객,A,남성,31
U4308,신규 고객,B,남성,33
U4309,신규 고객,A,여성,24
U4310,신규 고객,B,남성,33
U4311,신규 고객,B,여성,24
U4312,신규 고객,A,남성,50
U4313,신규 고객,A,여성,20
U4314,신규 고객,A,남성,29
U4315,신규 고객,B,여성,27
U4316,신규 고객,A,여성,54
U4317,신규 고객,B,남성,48
U4318,신규 고객,A,남성,46
U4319,신규 고객,A,남성,43
U4320,신규 고객,B,여성,45
U4321,신규 고객,A,여성,40
U4322,신규 고객,A,남성,35
U4323,신규 고객,A,남성,37
U4324,신규 고객,B,여성,47
U4325,신규 고객,B,여성,47
U4326,신규 고객,B,남성,43
U4327,신규 고객,A,남성,32
U4328,신규 고객,B,남성,27
U4329,신규 고객,B,남성,42
U4330,신규 고객,A,남성,35
U4331,신규 고객,A,남성,59
U4332,신규 고객,A,남성,34
U4333,신규 고객,A,여성,47
U4334,신규 고객,B,여성,23
U4335,신규 고객,B,남성,27
U4336,신규 고객,A,남성,36
U4337,신규 고객,A,남성,28
U4338,신규 고객,A,여성,46
U4339,신규 고객,B,남성,44
U4340,신규 고객,A,여성,42
U4341,신규 고객,B,여성,20
U4342,신규 고객,B,여성,32
U4343,신규 고객,B,남성,36
U4344,신규 고객,B,여성,38
U4345,신규 고객,A,남성,32
U4346,신규 고객,A,여성,42
U4347,신규 고객,B,여성,42
U4348,신규 고객,A,여성,20
U4349,신규 고객,A,여성,31
U4350,신규 고객,B,여성,48
U4351,신규 고객,B,여성,26
U4352,신규 고객,A,남성,42
U4353,신규 고객,A,여성,30
U4354,신규 고객,B,남성,45
U4355,신규 고객,A,남성,36
U4356,신규 고객,B,여성,27
U4357,신규 고객,A,여성,45
U4358,신규 고객,A,남성,32
U4359,신규 고객,B,여성,33
U4360,신규 고객,B,여성,24
U4361,신규 고객,A,여성,32
U4362,신규 고객,B,여성,38
U4363,신규 고객,A,여성,32
U4364,신규 고객,A,여성,47
U4365,신규 고객,B,남성,25
U4366,신규 고객,A,남성,20
U4367,신규 고객,B,남성,39
U4368,신규 고객,A,여성,35
U4369,신규 고객,B,남성,31
U4370,신규 고객,A,남성,45
U4371,신규 고객,A,여성,31
U4372,신규 고객,B,여성,38
U4373,신규 고객,A,여성,26
U4374,신규 고객,B,남성,20
U4375,신규 고객,A,남성,43
U4376,신규 고객,B,남성,39
U4377,신규 고객,B,여성,24
U4378,신규 고객,B,남성,43
U4379,신규 고객,A,여성,20
U4380,신규 고객,A,여성,20
U4381,신규 고객,B,여성,30
U4382,신규 고객,A,여성,20
U4383,신규 고객,B,남성,42
U4384,신규 고객,A,여성,27
U4385,신규 고객,B,남성,33
U4386,신규 고객,B,남성,42
U4387,신규 고객,A,여성,45
U4388,신규 고객,A,남성,41
U4389,신규 고객,A,남성,28
U4390,신규 고객,A,남성,26
U4391,신규 고객,B,남성,20
U4392,신규 고객,B,남성,36
U4393,신규 고객,B,여성,20
U4394,신규 고객,A,여성,46
U4395,신규 고객,A,남성,36
U4396,신규 고객,A,여성,43
U4397,신규 고객,B,여성,33
U4398,신규 고객,A,여성,33
U4399,신규 고객,B,여성,26
U4400,신규 고객,A,여성,36
U4401,신규 고객,A,남성,31
U4402,신규 고객,A,남성,43
U4403,신규 고객,B,여성,28
U4404,신규 고객,A,여성,27
U4405,신규 고객,B,여성,30
U4406,신규 고객,A,남성,50
U4407,신규 고객,A,여성,29
U4408,신규 고객,A,남성,44
U4409,신규 고객,A,여성,22
U4410,신규 고객,A,남성,28
U4411,신규 고객,B,여성,27
U4412,신규 고객,A,남성,40
U4413,신규 고객,B,남성,39
U4414,신규 고객,A,여성,45
U4415,신규 고객,A,여성,44
U4416,신규 고객,A,여성,29
U4417,신규 고객,B,여성,37
U4418,신규 고객,B,남성,20
U4419,신규 고객,B,여성,34
U4420,신규 고객,A,여성,33
U4421,신규 고객,B,남성,41
U4422,신규 고객,A,여성,22
U4423,신규 고객,B,남성,35
U4424,신규 고객,B,여성,36
U4425,신규 고객,B,여성,24
U4426,신규 고객,B,여성,39
U4427,신규 고객,B,여성,33
U4428,신규 고객,A,남성,47
U4429,신규 고객,A,남성,20
U4430,신규 고객,B,남성,27
U4431,신규 고객,A,여성,24
U4432,신규 고객,A,남성,38
U4433,신규 고객,A,남성,43
U4434,신규 고객,B,남성,37
U4435,신규 고객,B,남성,37
U4436,신규 고객,A,남성,51
U4437,신규 고객,A,남성,41
U4438,신규 고객,B,남성,47
U4439,신규 고객,B,여성,42
U4440,신규 고객,B,남성,33
U4441,신규 고객,B,남성,35
U4442,신규 고객,A,여성,20
U4443,신규 고객,A,여성,28
U4444,신규 고객,B,여성,47
U4445,신규 고객,A,남성,34
U4446,신규 고객,A,남성,49
U4447,신규 고객,A,여성,36
U4448,신규 고객,A,여성,29
U4449,신규 고객,A,남성,44
U4450,신규 고객,B,남성,26
U4451,신규 고객,B,여성,50
U4452,신규 고객,A,남성,30
U4453,신규 고객,A,남성,45
U4454,신규 고객,A,남성,44
U4455,신규 고객,B,여성,30
U4456,신규 고객,A,여성,45
U4457,신규 고객,B,남성,21
U4458,신규 고객,B,남성,30
U4459,신규 고객,B,여성,32
U4460,신규 고객,B,남성,33
U4461,신규 고객,A,남성,51
U4462,신규 고객,B,남성,26
U4463,신규 고객,B,여성,39
U4464,신규 고객,B,남성,57
U4465,신규 고객,B,남성,41
U4466,신규 고객,A,남성,38
U4467,신규 고객,A,여성,20
U4468,신규 고객,A,남성,47
U4469,신규 고객,A,남성,33
U4470,신규 고객,A,남성,39
U4471,신규 고객,B,여성,23
U4472,신규 고객,A,남성,27
U4473,신규 고객,A,남성,34
U4474,신규 고객,B,남성,25
U4475,신규 고객,B,남성,28
U4476,신규 고객,A,남성,27
U4477,신규 고객,A,남성,43
U4478,신규 고객,A,여성,33
U4479,신규 고객,B,남성,42
U4480,신규 고객,B,여성,28
U4481,신규 고객,B,남성,34
U4482,신규 고객,A,남성,20
U4483,신규 고객,A,남성,26
U4484,신규 고객,B,남성,47
U4485,신규 고객,A,여성,35
U4486,신규 고객,A,남성,37
U4487,신규 고객,A,남성,31
U4488,신규 고객,A,여성,33
U4489,신규 고객,A,남성,24
U4490,신규 고객,A,남성,25
U4491,신규 고객,B,여성,31
U4492,신규 고객,B,여성,20
U4493,신규 고객,A,여성,35
U4494,신규 고객,B,남성,33
U4495,신규 고객,B,여성,37
U4496,신규 고객,B,남성,36
U4497,신규 고객,B,남성,36
U4498,신규 고객,B,여성,25
U4499,신규 고객,B,남성,53
U4500,신규 고객,A,남성,34
U4501,신규 고객,A,남성,20
U4502,신규 고객,B,여성,37
U4503,신규 고객,B,여성,36
U4504,신규 고객,B,여성,24
U4505,신규 고객,A,남성,38
U4506,신규 고객,A,남성,31
U4507,신규 고객,B,남성,20
U4508,신규 고객,A,여성,40
U4509,신규 고객,B,남성,34
U4510,신규 고객,B,남성,26
U4511,신규 고객,A,남성,21
U4512,신규 고객,B,남성,30
U4513,신규 고객,A,남성,25
U4514,신규 고객,A,여성,25
U4515,신규 고객,A,남성,20
U4516,신규 고객,A,여성,32
U4517,신규 고객,B,여성,36
U4518,신규 고객,A,남성,39
U4519,신규 고객,A,여성,34
U4520,신규 고객,B,남성,50
U4521,신규 고객,A,여성,37
U4522,신규 고객,A,남성,39
U4523,신규 고객,B,여성,37
U4524,신규 고객,B,여성,42
U4525,신규 고객,B,남성,30
U4526,신규 고객,A,남성,53
U4527,신규 고객,B,여성,22
U4528,신규 고객,B,여성,30
U4529,신규 고객,A,여성,38
U4530,신규 고객,B,여성,45
U4531,신규 고객,B,남성,28
U4532,신규 고객,A,남성,20
U4533,신규 고객,B,여성,44
U4534,신규 고객,A,여성,30
U4535,신규 고객,B,여성,33
U4536,신규 고객,A,여성,39
U4537,신규 고객,A,여성,44
U4538,신규 고객,B,여성,37
U4539,신규 고객,A,여성,51
U4540,신규 고객,A,여성,43
U4541,신규 고객,A,남성,24
U4542,신규 고객,B,남성,31
U4543,신규 고객,B,남성,48
U4544,신규 고객,B,남성,30
U4545,신규 고객,B,여성,31
U4546,신규 고객,A,남성,38
U4547,신규 고객,A,남성,45
U4548,신규 고객,B,남성,44
U4549,신규 고객,A,여성,47
U4550,신규 고객,A,남성,28
U4551,신규 고객,A,남성,28
U4552,신규 고객,B,여성,37
U4553,신규 고객,A,여성,40
U4554,신규 고객,A,남성,29
U4555,신규 고객,A,여성,20
U4556,신규 고객,A,여성,40
U4557,신규 고객,A,여성,26
U4558,신규 고객,B,남성,38
U4559,신규 고객,B,남성,52
U4560,신규 고객,A,여성,36
U4561,신규 고객,A,여성,37
U4562,신규 고객,B,남성,38
U4563,신규 고객,A,여성,32
U4564,신규 고객,B,여성,29
U4565,신규 고객,B,여성,40
U4566,신규 고객,A,여성,31
U4567,신규 고객,B,남성,38
U4568,신규 고객,A,남성,47
U4569,신규 고객,A,여성,37
U4570,신규 고객,B,남성,31
U4571,신규 고객,A,남성,49
U4572,신규 고객,A,여성,36
U4573,신규 고객,A,여성,39
U4574,신규 고객,A,남성,41
U4575,신규 고객,B,여성,32
U4576,신규 고객,B,여성,33
U4577,신규 고객,A,남성,44
U4578,신규 고객,A,남성,30
U4579,신규 고객,A,여성,20
U4580,신규 고객,A,여성,38
U4581,신규 고객,A,남성,37
U4582,신규 고객,B,여성,25
U4583,신규 고객,A,남성,44
U4584,신규 고객,B,남성,34
U4585,신규 고객,B,남성,25
U4586,신규 고객,A,여성,42
U4587,신규 고객,B,남성,41
U4588,신규 고객,B,남성,35
U4589,신규 고객,A,남성,23
U4590,신규 고객,B,여성,24
U4591,신규 고객,B,여성,58
U4592,신규 고객,A,여성,35
U4593,신규 고객,A,여성,50
U4594,신규 고객,B,남성,37
U4595,신규 고객,A,남성,50
U4596,신규 고객,B,여성,26
U4597,신규 고객,A,여성,22
U4598,신규 고객,B,여성,37
U4599,신규 고객,B,남성,28
U4600,신규 고객,B,여성,28
U4601,신규 고객,B,남성,55
U4602,신규 고객,B,여성,33
U4603,신규 고객,A,남성,43
U4604,신규 고객,B,여성,31
U4605,신규 고객,B,여성,34
U4606,신규 고객,B,여성,49
U4607,신규 고객,A,남성,23
U4608,신규 고객,B,여성,33
U4609,신규 고객,A,여성,47
U4610,신규 고객,A,남성,43
U4611,신규 고객,A,남성,48
U4612,신규 고객,A,남성,20
U4613,신규 고객,A,남성,23
U4614,신규 고객,A,여성,20
U4615,신규 고객,A,남성,41
U4616,신규 고객,A,남성,22
U4617,신규 고객,B,여성,38
U4618,신규 고객,B,남성,40
U4619,신규 고객,B,남성,36
U4620,신규 고객,B,남성,30
U4621,신규 고객,A,여성,40
U4622,신규 고객,A,여성,30
U4623,신규 고객,B,남성,36
U4624,신규 고객,B,남성,37
U4625,신규 고객,A,여성,26
U4626,신규 고객,A,남성,36
U4627,신규 고객,A,남성,33
U4628,신규 고객,A,여성,30
U4629,신규 고객,B,남성,32
U4630,신규 고객,A,여성,33
U4631,신규 고객,B,남성,42
U4632,신규 고객,A,남성,40
U4633,신규 고객,A,남성,36
U4634,신규 고객,A,여성,30
U4635,신규 고객,A,여성,40
U4636,신규 고객,B,남성,25
U4637,신규 고객,A,여성,33
U4638,신규 고객,A,여성,33
U4639,신규 고객,B,남성,29
U4640,신규 고객,B,여성,43
U4641,신규 고객,A,남성,34
U4642,신규 고객,B,남성,31
U4643,신규 고객,B,여성,30
U4644,신규 고객,A,여성,37
U4645,신규 고객,A,남성,32
U4646,신규 고객,B,여성,20
U4647,신규 고객,A,여성,35
U4648,신규 고객,B,여성,40
U4649,신규 고객,B,남성,40
U4650,신규 고객,A,남성,27
U4651,신규 고객,A,남성,34
U4652,신규 고객,B,여성,42
U4653,신규 고객,A,여성,35
U4654,신규 고객,A,여성,28
U4655,신규 고객,A,남성,26
U4656,신규 고객,A,남성,37
U4657,신규 고객,A,남성,47
U4658,신규 고객,A,여성,38
U4659,신규 고객,A,여성,33
U4660,신규 고객,A,여성,44
U4661,신규 고객,B,여성,34
U4662,신규 고객,B,여성,40
U4663,신규 고객,B,여성,26
U4664,신규 고객,B,여성,36
U4665,신규 고객,B,남성,22
U4666,신규 고객,B,남성,29
U4667,신규 고객,B,여성,37
U4668,신규 고객,B,여성,21
U4669,신규 고객,A,여성,22
U4670,신규 고객,A,여성,30
U4671,신규 고객,B,여성,38
U4672,신규 고객,A,남성,27
U4673,신규 고객,A,남성,38
U4674,신규 고객,B,여성,35
U4675,신규 고객,B,여성,22
U4676,신규 고객,B,남성,51
U4677,신규 고객,A,남성,45
U4678,신규 고객,B,남성,49
U4679,신규 고객,A,남성,35
U4680,신규 고객,B,여성,29
U4681,신규 고객,A,남성,43
U4682,신규 고객,B,여성,20
U4683,신규 고객,B,여성,41
U4684,신규 고객,B,남성,28
U4685,신규 고객,A,여성,26
U4686,신규 고객,A,여성,38
U4687,신규 고객,A,여성,37
U4688,신규 고객,A,여성,24
U4689,신규 고객,A,남성,20
U4690,신규 고객,B,여성,51
U4691,신규 고객,A,남성,47
U4692,신규 고객,A,여성,41
U4693,신규 고객,B,여성,20
U4694,신규 고객,B,남성,36
U4695,신규 고객,B,남성,52
U4696,신규 고객,A,남성,36
U4697,신규 고객,A,여성,42
U4698,신규 고객,A,남성,26
U4699,신규 고객,A,여성,33
U4700,신규 고객,B,여성,36
U4701,신규 고객,B,여성,33
U4702,신규 고객,A,여성,28
U4703,신규 고객,A,남성,52
U4704,신규 고객,A,남성,47
U4705,신규 고객,B,남성,37
U4706,신규 고객,A,남성,23
U4707,신규 고객,B,남성,20
U4708,신규 고객,B,남성,20
U4709,신규 고객,B,남성,26
U4710,신규 고객,A,여성,35
U4711,신규 고객,B,여성,36
U4712,신규 고객,B,남성,35
U4713,신규 고객,A,남성,45
U4714,신규 고객,A,남성,46
U4715,신규 고객,B,여성,29
U4716,신규 고객,B,여성,40
U4717,신규 고객,A,여성,31
U4718,신규 고객,B,여성,35
U4719,신규 고객,B,여성,35
U4720,신규 고객,B,남성,41
U4721,신규 고객,B,남성,27
U4722,신규 고객,B,남성,34
U4723,신규 고객,B,남성,22
U4724,신규 고객,B,여성,44
U4725,신규 고객,B,여성,31
U4726,신규 고객,B,여성,56
U4727,신규 고객,A,여성,39
U4728,신규 고객,B,남성,37
U4729,신규 고객,B,여성,21
U4730,신규 고객,B,여성,20
U4731,신규 고객,B,남성,45
U4732,신규 고객,A,여성,48
U4733,신규 고객,A,여성,40
U4734,신규 고객,B,남성,31
U4735,신규 고객,B,남성,50
U4736,신규 고객,B,여성,29
U4737,신규 고객,A,남성,21
U4738,신규 고객,A,남성,20
U4739,신규 고객,A,여성,32
U4740,신규 고객,A,남성,20
U4741,신규 고객,B,여성,44
U4742,신규 고객,B,여성,20
U4743,신규 고객,A,남성,40
U4744,신규 고객,B,여성,28
U4745,신규 고객,A,남성,32
U4746,신규 고객,B,여성,27
U4747,신규 고객,A,남성,44
U4748,신규 고객,A,여성,22
U4749,신규 고객,A,여성,26
U4750,신규 고객,B,남성,59
U4751,신규 고객,B,남성,35
U4752,신규 고객,B,남성,20
U4753,신규 고객,A,남성,53
U4754,신규 고객,B,여성,39
U4755,신규 고객,B,여성,45
U4756,신규 고객,A,남성,39
U4757,신규 고객,B,여성,32
U4758,신규 고객,B,여성,23
U4759,신규 고객,A,남성,29
U4760,신규 고객,B,여성,23
U4761,신규 고객,B,여성,27
U4762,신규 고객,B,남성,38
U4763,신규 고객,A,여성,23
U4764,신규 고객,A,남성,30
U4765,신규 고객,B,여성,45
U4766,신규 고객,A,남성,36
U4767,신규 고객,A,남성,37
U4768,신규 고객,B,여성,45
U4769,신규 고객,A,여성,39
U4770,신규 고객,B,여성,20
U4771,신규 고객,B,여성,23
U4772,신규 고객,A,여성,37
U4773,신규 고객,B,남성,53
U4774,신규 고객,A,남성,21
U4775,신규 고객,A,남성,31
U4776,신규 고객,B,여성,28
U4777,신규 고객,A,남성,49
U4778,신규 고객,B,여성,24
U4779,신규 고객,B,남성,20
U4780,신규 고객,A,남성,20
U4781,신규 고객,A,여성,36
U4782,신규 고객,B,남성,40
U4783,신규 고객,B,남성,43
U4784,신규 고객,A,여성,43
U4785,신규 고객,B,여성,42
U4786,신규 고객,A,남성,27
U4787,신규 고객,B,여성,37
U4788,신규 고객,B,여성,29
U4789,신규 고객,A,남성,39
U4790,신규 고객,B,여성,22
U4791,신규 고객,B,여성,26
U4792,신규 고객,A,여성,37
U4793,신규 고객,B,남성,25
U4794,신규 고객,A,남성,29
U4795,신규 고객,B,여성,36
U4796,신규 고객,A,여성,24
U4797,신규 고객,A,여성,20
U4798,신규 고객,B,여성,40
U4799,신규 고객,A,여성,32
U4800,신규 고객,A,남성,47
U4801,신규 고객,B,여성,37
U4802,신규 고객,B,남성,37
U4803,신규 고객,A,여성,40
U4804,신규 고객,B,남성,28
U4805,신규 고객,A,남성,42
U4806,신규 고객,A,여성,29
U4807,신규 고객,A,남성,44
U4808,신규 고객,A,남성,39
U4809,신규 고객,B,여성,50
U4810,신규 고객,A,여성,30
U4811,신규 고객,A,여성,49
U4812,신규 고객,A,남성,20
U4813,신규 고객,A,여성,49
U4814,신규 고객,A,남성,28
U4815,신규 고객,A,남성,31
U4816,신규 고객,A,남성,32
U4817,신규 고객,A,남성,29
U4818,신규 고객,B,여성,47
U4819,신규 고객,B,남성,35
U4820,신규 고객,A,남성,25
U4821,신규 고객,A,여성,26
U4822,신규 고객,B,남성,35
U4823,신규 고객,A,남성,20
U4824,신규 고객,A,남성,35
U4825,신규 고객,B,여성,44
U4826,신규 고객,A,여성,33
U4827,신규 고객,B,여성,29
U4828,신규 고객,A,남성,34
U4829,신규 고객,B,남성,36
U4830,신규 고객,A,남성,38
U4831,신규 고객,A,남성,23
U4832,신규 고객,A,남성,29
U4833,신규 고객,A,남성,49
U4834,신규 고객,B,남성,41
U4835,신규 고객,A,여성,20
U4836,신규 고객,A,여성,54
U4837,신규 고객,A,남성,20
U4838,신규 고객,B,남성,59
U4839,신규 고객,A,남성,35
U4840,신규 고객,B,여성,22
U4841,신규 고객,B,남성,20
U4842,신규 고객,A,여성,27
U4843,신규 고객,A,남성,40
U4844,신규 고객,B,여성,35
U4845,신규 고객,A,남성,24
U4846,신규 고객,A,남성,35
U4847,신규 고객,A,남성,37
U4848,신규 고객,A,남성,37
U4849,신규 고객,B,남성,32
U4850,신규 고객,B,여성,34
U4851,신규 고객,B,남성,39
U4852,신규 고객,A,여성,22
U4853,신규 고객,B,여성,40
U4854,신규 고객,B,남성,24
U4855,신규 고객,B,여성,20
U4856,신규 고객,A,남성,35
U4857,신규 고객,B,여성,45
U4858,신규 고객,A,여성,24
U4859,신규 고객,A,여성,41
U4860,신규 고객,B,남성,28
U4861,신규 고객,A,남성,52
U4862,신규 고객,B,여성,33
U4863,신규 고객,B,남성,38
U4864,신규 고객,B,남성,33
U4865,신규 고객,B,여성,38
U4866,신규 고객,A,남성,22
U4867,신규 고객,A,남성,40
U4868,신규 고객,B,남성,22
U4869,신규 고객,A,남성,36
U4870,신규 고객,A,여성,32
U4871,신규 고객,B,남성,20
U4872,신규 고객,A,여성,20
U4873,신규 고객,A,남성,38
U4874,신규 고객,B,여성,39
U4875,신규 고객,B,여성,32
U4876,신규 고객,B,여성,30
U4877,신규 고객,B,여성,31
U4878,신규 고객,A,여성,33
U4879,신규 고객,B,여성,38
U4880,신규 고객,B,남성,26
U4881,신규 고객,A,여성,40
U4882,신규 고객,A,남성,25
U4883,신규 고객,B,여성,48
U4884,신규 고객,A,여성,60
U4885,신규 고객,B,여성,46
U4886,신규 고객,A,남성,37
U4887,신규 고객,B,남성,20
U4888,신규 고객,A,여성,44
U4889,신규 고객,B,남성,40
U4890,신규 고객,B,남성,33
U4891,신규 고객,B,남성,38
U4892,신규 고객,B,여성,41
U4893,신규 고객,B,여성,35
U4894,신규 고객,A,여성,40
U4895,신규 고객,B,남성,41
U4896,신규 고객,B,여성,28
U4897,신규 고객,A,남성,25
U4898,신규 고객,B,여성,37
U4899,신규 고객,A,남성,44
U4900,신규 고객,A,남성,20
U4901,신규 고객,B,여성,45
U4902,신규 고객,A,남성,28
U4903,신규 고객,A,여성,34
U4904,신규 고객,A,여성,20
U4905,신규 고객,B,남성,25
U4906,신규 고객,B,남성,28
U4907,신규 고객,A,남성,33
U4908,신규 고객,A,남성,46
U4909,신규 고객,B,남성,48
U4910,신규 고객,B,여성,39
U4911,신규 고객,A,여성,24
U4912,신규 고객,B,여성,46
U4913,신규 고객,A,남성,43
U4914,신규 고객,B,여성,54
U4915,신규 고객,B,남성,37
U4916,신규 고객,B,남성,31
U4917,신규 고객,A,여성,33
U4918,신규 고객,A,여성,34
U4919,신규 고객,A,여성,35
U4920,신규 고객,A,여성,31
U4921,신규 고객,B,여성,25
U4922,신규 고객,B,남성,38
U4923,신규 고객,B,남성,31
U4924,신규 고객,A,여성,34
U4925,신규 고객,B,여성,46
U4926,신규 고객,B,여성,34
U4927,신규 고객,B,남성,20
U4928,신규 고객,B,남성,38
U4929,신규 고객,B,여성,40
U4930,신규 고객,A,여성,20
U4931,신규 고객,A,남성,27
U4932,신규 고객,A,남성,40
U4933,신규 고객,A,여성,37
U4934,신규 고객,A,여성,50
U4935,신규 고객,B,남성,38
U4936,신규 고객,B,남성,20
U4937,신규 고객,B,여성,24
U4938,신규 고객,A,남성,41
U4939,신규 고객,A,여성,26
U4940,신규 고객,B,남성,32
U4941,신규 고객,A,남성,23
U4942,신규 고객,B,남성,20
U4943,신규 고객,A,여성,36
U4944,신규 고객,A,남성,44
U4945,신규 고객,B,여성,30
U4946,신규 고객,A,남성,44
U4947,신규 고객,B,남성,34
U4948,신규 고객,A,여성,59
U4949,신규 고객,B,남성,37
U4950,신규 고객,B,여성,36
U4951,신규 고객,B,여성,34
U4952,신규 고객,B,여성,45
U4953,신규 고객,A,여성,40
U4954,신규 고객,B,남성,23
U4955,신규 고객,B,남성,30
U4956,신규 고객,B,남성,51
U4957,신규 고객,B,여성,48
U4958,신규 고객,B,남성,43
U4959,신규 고객,B,여성,37
U4960,신규 고객,A,여성,30
U4961,신규 고객,A,남성,46
U4962,신규 고객,A,남성,45
U4963,신규 고객,B,남성,53
U4964,신규 고객,B,남성,40
U4965,신규 고객,B,여성,34
